date_period,orig_country,lang_family,lang_branch,orig_lang,dest_continent,dest_country,num_results
1/1/08,mx,Indo-European,Romance,es,ASIA,Pakistan,9890
1/1/08,mx,Indo-European,Romance,es,N_AMERICA,Canada,27500
1/1/08,mx,Indo-European,Romance,es,N_AMERICA,United States,117200
1/1/08,mx,Indo-European,Romance,es,ASIA,United Arab Emirates,2570
1/1/08,mx,Indo-European,Romance,es,AFRICA,Algeria,4490
1/1/08,mx,Indo-European,Romance,es,AFRICA,Egypt,10300
1/1/08,mx,Indo-European,Romance,es,ASIA,Iran,31600
1/1/08,mx,Indo-European,Romance,es,ASIA,Iraq,24900
1/1/08,mx,Indo-European,Romance,es,ASIA,Israel,28100
1/1/08,mx,Indo-European,Romance,es,ASIA,Jordan,3060
1/1/08,mx,Indo-European,Romance,es,ASIA,Kuwait,2170
1/1/08,mx,Indo-European,Romance,es,ASIA,Lebanon,5540
1/1/08,mx,Indo-European,Romance,es,AFRICA,Libya,3150
1/1/08,mx,Indo-European,Romance,es,AFRICA,Morocco,8260
1/1/08,mx,Indo-European,Romance,es,ASIA,Oman,818
1/1/08,mx,Indo-European,Romance,es,ASIA,Qatar,3530
1/1/08,mx,Indo-European,Romance,es,ASIA,Saudi Arabia,3290
1/1/08,mx,Indo-European,Romance,es,ASIA,Syria,5060
1/1/08,mx,Indo-European,Romance,es,AFRICA,Tunisia,2060
1/1/08,mx,Indo-European,Romance,es,ASIA,West Bank,5190
1/1/08,mx,Indo-European,Romance,es,ASIA,Yemen,1360
1/1/08,mx,Indo-European,Romance,es,S_AMERICA,Argentina,132000
1/1/08,mx,Indo-European,Romance,es,S_AMERICA,Bolivia,51200
1/1/08,mx,Indo-European,Romance,es,S_AMERICA,Brazil,93900
1/1/08,mx,Indo-European,Romance,es,S_AMERICA,Chile,72400
1/1/08,mx,Indo-European,Romance,es,S_AMERICA,Colombia,114000
1/1/08,mx,Indo-European,Romance,es,N_AMERICA,Costa Rica,17700
1/1/08,mx,Indo-European,Romance,es,N_AMERICA,Cuba,40900
1/1/08,mx,Indo-European,Romance,es,N_AMERICA,Dominican Republic,21900
1/1/08,mx,Indo-European,Romance,es,S_AMERICA,Ecuador,67200
1/1/08,mx,Indo-European,Romance,es,N_AMERICA,Guatemala,18800
1/1/08,mx,Indo-European,Romance,es,N_AMERICA,Honduras,18600
1/1/08,mx,Indo-European,Romance,es,N_AMERICA,Haiti,8970
1/1/08,mx,Indo-European,Romance,es,N_AMERICA,Jamaica,5050
1/1/08,mx,Indo-European,Romance,es,N_AMERICA,Mexico,142000
1/1/08,mx,Indo-European,Romance,es,N_AMERICA,Nicaragua,21600
1/1/08,mx,Indo-European,Romance,es,N_AMERICA,Panama,37000
1/1/08,mx,Indo-European,Romance,es,S_AMERICA,Peru,58100
1/1/08,mx,Indo-European,Romance,es,N_AMERICA,Puerto Rico,14000
1/1/08,mx,Indo-European,Romance,es,S_AMERICA,Paraguay,29600
1/1/08,mx,Indo-European,Romance,es,N_AMERICA,El Salvador,46400
1/1/08,mx,Indo-European,Romance,es,S_AMERICA,Uruguay,45100
1/1/08,mx,Indo-European,Romance,es,S_AMERICA,Venezuela,89700
1/1/08,mx,Indo-European,Romance,es,EUROPE,Albania,1190
1/1/08,mx,Indo-European,Romance,es,EUROPE,Armenia,2230
1/1/08,mx,Indo-European,Romance,es,EUROPE,Austria,13000
1/1/08,mx,Indo-European,Romance,es,EUROPE,Azerbaijan,112
1/1/08,mx,Indo-European,Romance,es,EUROPE,Belgium,12400
1/1/08,mx,Indo-European,Romance,es,EUROPE,Bulgaria,3210
1/1/08,mx,Indo-European,Romance,es,EUROPE,Bosnia and Herzegovina,1040
1/1/08,mx,Indo-European,Romance,es,EUROPE,Belarus,2160
1/1/08,mx,Indo-European,Romance,es,EUROPE,Switzerland,22300
1/1/08,mx,Indo-European,Romance,es,EUROPE,Czech Republic,7130
1/1/08,mx,Indo-European,Romance,es,EUROPE,Germany,55600
1/1/08,mx,Indo-European,Romance,es,EUROPE,Denmark,6890
1/1/08,mx,Indo-European,Romance,es,EUROPE,Spain,311000
1/1/08,mx,Indo-European,Romance,es,EUROPE,Estonia,2090
1/1/08,mx,Indo-European,Romance,es,EUROPE,Finland,4720
1/1/08,mx,Indo-European,Romance,es,EUROPE,France,87000
1/1/08,mx,Indo-European,Romance,es,EUROPE,United Kingdom,27900
1/1/08,mx,Indo-European,Romance,es,EUROPE,Georgia,12800
1/1/08,mx,Indo-European,Romance,es,EUROPE,Greece,12500
1/1/08,mx,Indo-European,Romance,es,N_AMERICA,Greenland,516
1/1/08,mx,Indo-European,Romance,es,EUROPE,Croatia,6110
1/1/08,mx,Indo-European,Romance,es,EUROPE,Hungary,4950
1/1/08,mx,Indo-European,Romance,es,EUROPE,Ireland,8910
1/1/08,mx,Indo-European,Romance,es,EUROPE,Italy,54100
1/1/08,mx,Indo-European,Romance,es,ASIA,Kazakhstan,575
1/1/08,mx,Indo-European,Romance,es,ASIA,Kyrgyzstan,112
1/1/08,mx,Indo-European,Romance,es,EUROPE,Lithuania,3200
1/1/08,mx,Indo-European,Romance,es,EUROPE,Macedonia,1120
1/1/08,mx,Indo-European,Romance,es,EUROPE,Netherlands,6710
1/1/08,mx,Indo-European,Romance,es,EUROPE,Norway,7260
1/1/08,mx,Indo-European,Romance,es,EUROPE,Poland,11300
1/1/08,mx,Indo-European,Romance,es,EUROPE,Portugal,23800
1/1/08,mx,Indo-European,Romance,es,EUROPE,Romania,7040
1/1/08,mx,Indo-European,Romance,es,EUROPE,Russia,44400
1/1/08,mx,Indo-European,Romance,es,EUROPE,Serbia,9470
1/1/08,mx,Indo-European,Romance,es,EUROPE,Slovakia,2250
1/1/08,mx,Indo-European,Romance,es,EUROPE,Slovenia,2920
1/1/08,mx,Indo-European,Romance,es,EUROPE,Sweden,11200
1/1/08,mx,Indo-European,Romance,es,ASIA,Tajikistan,166
1/1/08,mx,Indo-European,Romance,es,ASIA,Turkmenistan,152
1/1/08,mx,Indo-European,Romance,es,ASIA,Turkey,12700
1/1/08,mx,Indo-European,Romance,es,EUROPE,Ukraine,6620
1/1/08,mx,Indo-European,Romance,es,ASIA,Uzbekistan,737
1/1/08,mx,Indo-European,Romance,es,OCEANIA,Australia,23500
1/1/08,mx,Indo-European,Romance,es,ASIA,China,85600
1/1/08,mx,Indo-European,Romance,es,ASIA,Hong Kong,8180
1/1/08,mx,Indo-European,Romance,es,ASIA,Indonesia,6000
1/1/08,mx,Indo-European,Romance,es,ASIA,Japan,36300
1/1/08,mx,Indo-European,Romance,es,ASIA,Cambodia,1240
1/1/08,mx,Indo-European,Romance,es,ASIA,South Korea,9140
1/1/08,mx,Indo-European,Romance,es,ASIA,Laos,526
1/1/08,mx,Indo-European,Romance,es,ASIA,Macau,759
1/1/08,mx,Indo-European,Romance,es,ASIA,Myanmar,2070
1/1/08,mx,Indo-European,Romance,es,ASIA,Mongolia,930
1/1/08,mx,Indo-European,Romance,es,ASIA,Malaysia,4270
1/1/08,mx,Indo-European,Romance,es,OCEANIA,New Zealand,171
1/1/08,mx,Indo-European,Romance,es,ASIA,Philippines,4300
1/1/08,mx,Indo-European,Romance,es,OCEANIA,Papua New Guinea,185
1/1/08,mx,Indo-European,Romance,es,ASIA,North Korea,4340
1/1/08,mx,Indo-European,Romance,es,ASIA,Singapore,7140
1/1/08,mx,Indo-European,Romance,es,ASIA,Thailand,6130
1/1/08,mx,Indo-European,Romance,es,ASIA,Vietnam,7090
1/1/08,mx,Indo-European,Romance,es,ASIA,Taiwan,1820
1/1/08,mx,Indo-European,Romance,es,S_AMERICA,French Guiana,125
1/1/08,mx,Indo-European,Romance,es,AFRICA,South Sudan,726
2/1/08,mx,Indo-European,Romance,es,AFRICA,Angola,2620
2/1/08,mx,Indo-European,Romance,es,AFRICA,Burundi,189
2/1/08,mx,Indo-European,Romance,es,AFRICA,Benin,146
2/1/08,mx,Indo-European,Romance,es,AFRICA,Burkina Faso,230
2/1/08,mx,Indo-European,Romance,es,AFRICA,Botswana,156
2/1/08,mx,Indo-European,Romance,es,AFRICA,Central African Republic,170
2/1/08,mx,Indo-European,Romance,es,AFRICA,Cote d'Ivoire,2300
2/1/08,mx,Indo-European,Romance,es,AFRICA,Cameroon,2010
2/1/08,mx,Indo-European,Romance,es,AFRICA,Republic of the Congo,1239
2/1/08,mx,Indo-European,Romance,es,AFRICA,Eritrea,192
2/1/08,mx,Indo-European,Romance,es,AFRICA,Ethiopia,1780
2/1/08,mx,Indo-European,Romance,es,AFRICA,Gabon,179
2/1/08,mx,Indo-European,Romance,es,AFRICA,Ghana,2040
2/1/08,mx,Indo-European,Romance,es,AFRICA,Guinea,2740
2/1/08,mx,Indo-European,Romance,es,AFRICA,Gambia,212
2/1/08,mx,Indo-European,Romance,es,AFRICA,Guinea-Bissau,178
2/1/08,mx,Indo-European,Romance,es,AFRICA,Kenya,621
2/1/08,mx,Indo-European,Romance,es,AFRICA,Liberia,982
2/1/08,mx,Indo-European,Romance,es,AFRICA,Lesotho,78
2/1/08,mx,Indo-European,Romance,es,AFRICA,Madagascar,856
2/1/08,mx,Indo-European,Romance,es,AFRICA,Mali,1170
2/1/08,mx,Indo-European,Romance,es,AFRICA,Mozambique,1180
2/1/08,mx,Indo-European,Romance,es,AFRICA,Mauritania,1830
2/1/08,mx,Indo-European,Romance,es,AFRICA,Mauritius,22400
2/1/08,mx,Indo-European,Romance,es,AFRICA,Malawi,538
2/1/08,mx,Indo-European,Romance,es,AFRICA,Namibia,829
2/1/08,mx,Indo-European,Romance,es,AFRICA,Niger,934
2/1/08,mx,Indo-European,Romance,es,AFRICA,Nigeria,5710
2/1/08,mx,Indo-European,Romance,es,AFRICA,Rwanda,1550
2/1/08,mx,Indo-European,Romance,es,AFRICA,Sudan,3310
2/1/08,mx,Indo-European,Romance,es,AFRICA,Senegal,1970
2/1/08,mx,Indo-European,Romance,es,AFRICA,Sierra Leone,652
2/1/08,mx,Indo-European,Romance,es,AFRICA,Somalia,3980
2/1/08,mx,Indo-European,Romance,es,AFRICA,Chad,2570
2/1/08,mx,Indo-European,Romance,es,AFRICA,Togo,194
2/1/08,mx,Indo-European,Romance,es,AFRICA,Tanzania,1300
2/1/08,mx,Indo-European,Romance,es,AFRICA,Uganda,1200
2/1/08,mx,Indo-European,Romance,es,AFRICA,South Africa,18800
2/1/08,mx,Indo-European,Romance,es,AFRICA,Democratic Republic of the Congo,1513
2/1/08,mx,Indo-European,Romance,es,AFRICA,Zambia,623
2/1/08,mx,Indo-European,Romance,es,AFRICA,Zimbabwe,1230
2/1/08,mx,Indo-European,Romance,es,ASIA,Afghanistan,16100
2/1/08,mx,Indo-European,Romance,es,ASIA,Bangladesh,1510
2/1/08,mx,Indo-European,Romance,es,ASIA,Bhutan,79
2/1/08,mx,Indo-European,Romance,es,ASIA,India,24600
2/1/08,mx,Indo-European,Romance,es,ASIA,Sri Lanka,1280
2/1/08,mx,Indo-European,Romance,es,ASIA,Nepal,1520
2/1/08,mx,Indo-European,Romance,es,ASIA,Pakistan,9890
2/1/08,mx,Indo-European,Romance,es,N_AMERICA,Canada,27500
2/1/08,mx,Indo-European,Romance,es,N_AMERICA,United States,117200
2/1/08,mx,Indo-European,Romance,es,ASIA,United Arab Emirates,2570
2/1/08,mx,Indo-European,Romance,es,AFRICA,Algeria,4490
2/1/08,mx,Indo-European,Romance,es,AFRICA,Egypt,10300
2/1/08,mx,Indo-European,Romance,es,ASIA,Iran,31600
2/1/08,mx,Indo-European,Romance,es,ASIA,Iraq,24900
2/1/08,mx,Indo-European,Romance,es,ASIA,Israel,28100
2/1/08,mx,Indo-European,Romance,es,ASIA,Jordan,3060
2/1/08,mx,Indo-European,Romance,es,ASIA,Kuwait,2170
2/1/08,mx,Indo-European,Romance,es,ASIA,Lebanon,5540
2/1/08,mx,Indo-European,Romance,es,AFRICA,Libya,3150
2/1/08,mx,Indo-European,Romance,es,AFRICA,Morocco,8260
2/1/08,mx,Indo-European,Romance,es,ASIA,Oman,818
2/1/08,mx,Indo-European,Romance,es,ASIA,Qatar,3530
2/1/08,mx,Indo-European,Romance,es,ASIA,Saudi Arabia,3290
2/1/08,mx,Indo-European,Romance,es,ASIA,Syria,5060
2/1/08,mx,Indo-European,Romance,es,AFRICA,Tunisia,2060
2/1/08,mx,Indo-European,Romance,es,ASIA,West Bank,5190
2/1/08,mx,Indo-European,Romance,es,ASIA,Yemen,1360
2/1/08,mx,Indo-European,Romance,es,S_AMERICA,Argentina,132000
2/1/08,mx,Indo-European,Romance,es,S_AMERICA,Bolivia,51200
2/1/08,mx,Indo-European,Romance,es,S_AMERICA,Brazil,93900
2/1/08,mx,Indo-European,Romance,es,S_AMERICA,Chile,72400
2/1/08,mx,Indo-European,Romance,es,S_AMERICA,Colombia,114000
2/1/08,mx,Indo-European,Romance,es,N_AMERICA,Costa Rica,17700
2/1/08,mx,Indo-European,Romance,es,N_AMERICA,Cuba,40900
2/1/08,mx,Indo-European,Romance,es,N_AMERICA,Dominican Republic,21900
2/1/08,mx,Indo-European,Romance,es,S_AMERICA,Ecuador,67200
2/1/08,mx,Indo-European,Romance,es,N_AMERICA,Guatemala,18800
2/1/08,mx,Indo-European,Romance,es,N_AMERICA,Honduras,18600
2/1/08,mx,Indo-European,Romance,es,N_AMERICA,Haiti,8970
2/1/08,mx,Indo-European,Romance,es,N_AMERICA,Jamaica,5050
2/1/08,mx,Indo-European,Romance,es,N_AMERICA,Mexico,142000
2/1/08,mx,Indo-European,Romance,es,N_AMERICA,Nicaragua,21600
2/1/08,mx,Indo-European,Romance,es,N_AMERICA,Panama,37000
2/1/08,mx,Indo-European,Romance,es,S_AMERICA,Peru,58100
2/1/08,mx,Indo-European,Romance,es,N_AMERICA,Puerto Rico,14000
2/1/08,mx,Indo-European,Romance,es,S_AMERICA,Paraguay,29600
2/1/08,mx,Indo-European,Romance,es,N_AMERICA,El Salvador,46400
2/1/08,mx,Indo-European,Romance,es,S_AMERICA,Uruguay,45100
2/1/08,mx,Indo-European,Romance,es,S_AMERICA,Venezuela,89700
2/1/08,mx,Indo-European,Romance,es,EUROPE,Albania,1190
2/1/08,mx,Indo-European,Romance,es,EUROPE,Armenia,2230
2/1/08,mx,Indo-European,Romance,es,EUROPE,Austria,13000
2/1/08,mx,Indo-European,Romance,es,EUROPE,Azerbaijan,112
2/1/08,mx,Indo-European,Romance,es,EUROPE,Belgium,12400
2/1/08,mx,Indo-European,Romance,es,EUROPE,Bulgaria,3210
2/1/08,mx,Indo-European,Romance,es,EUROPE,Bosnia and Herzegovina,1040
2/1/08,mx,Indo-European,Romance,es,EUROPE,Belarus,2160
2/1/08,mx,Indo-European,Romance,es,EUROPE,Switzerland,22300
2/1/08,mx,Indo-European,Romance,es,EUROPE,Czech Republic,7130
2/1/08,mx,Indo-European,Romance,es,EUROPE,Germany,55600
2/1/08,mx,Indo-European,Romance,es,EUROPE,Denmark,6890
2/1/08,mx,Indo-European,Romance,es,EUROPE,Spain,311000
2/1/08,mx,Indo-European,Romance,es,EUROPE,Estonia,2090
2/1/08,mx,Indo-European,Romance,es,EUROPE,Finland,4720
2/1/08,mx,Indo-European,Romance,es,EUROPE,France,87000
2/1/08,mx,Indo-European,Romance,es,EUROPE,United Kingdom,27900
2/1/08,mx,Indo-European,Romance,es,EUROPE,Georgia,12800
2/1/08,mx,Indo-European,Romance,es,EUROPE,Greece,12500
2/1/08,mx,Indo-European,Romance,es,N_AMERICA,Greenland,516
2/1/08,mx,Indo-European,Romance,es,EUROPE,Croatia,6110
2/1/08,mx,Indo-European,Romance,es,EUROPE,Hungary,4920
2/1/08,mx,Indo-European,Romance,es,EUROPE,Ireland,8910
2/1/08,mx,Indo-European,Romance,es,EUROPE,Italy,54100
2/1/08,mx,Indo-European,Romance,es,ASIA,Kazakhstan,575
2/1/08,mx,Indo-European,Romance,es,ASIA,Kyrgyzstan,112
2/1/08,mx,Indo-European,Romance,es,EUROPE,Lithuania,3200
2/1/08,mx,Indo-European,Romance,es,EUROPE,Macedonia,1120
2/1/08,mx,Indo-European,Romance,es,EUROPE,Netherlands,6710
2/1/08,mx,Indo-European,Romance,es,EUROPE,Norway,7260
2/1/08,mx,Indo-European,Romance,es,EUROPE,Poland,11300
2/1/08,mx,Indo-European,Romance,es,EUROPE,Portugal,23800
2/1/08,mx,Indo-European,Romance,es,EUROPE,Romania,7040
2/1/08,mx,Indo-European,Romance,es,EUROPE,Russia,44400
2/1/08,mx,Indo-European,Romance,es,EUROPE,Serbia,9470
2/1/08,mx,Indo-European,Romance,es,EUROPE,Slovakia,2250
2/1/08,mx,Indo-European,Romance,es,EUROPE,Slovenia,2920
2/1/08,mx,Indo-European,Romance,es,EUROPE,Sweden,11200
2/1/08,mx,Indo-European,Romance,es,ASIA,Tajikistan,166
2/1/08,mx,Indo-European,Romance,es,ASIA,Turkmenistan,152
2/1/08,mx,Indo-European,Romance,es,ASIA,Turkey,12700
2/1/08,mx,Indo-European,Romance,es,EUROPE,Ukraine,6620
2/1/08,mx,Indo-European,Romance,es,ASIA,Uzbekistan,737
2/1/08,mx,Indo-European,Romance,es,OCEANIA,Australia,23500
2/1/08,mx,Indo-European,Romance,es,ASIA,China,85600
2/1/08,mx,Indo-European,Romance,es,ASIA,Hong Kong,8180
2/1/08,mx,Indo-European,Romance,es,ASIA,Indonesia,6000
2/1/08,mx,Indo-European,Romance,es,ASIA,Japan,36200
2/1/08,mx,Indo-European,Romance,es,ASIA,Cambodia,1240
2/1/08,mx,Indo-European,Romance,es,ASIA,South Korea,9140
2/1/08,mx,Indo-European,Romance,es,ASIA,Laos,526
2/1/08,mx,Indo-European,Romance,es,ASIA,Macau,759
2/1/08,mx,Indo-European,Romance,es,ASIA,Myanmar,2070
2/1/08,mx,Indo-European,Romance,es,ASIA,Mongolia,930
2/1/08,mx,Indo-European,Romance,es,ASIA,Malaysia,4270
2/1/08,mx,Indo-European,Romance,es,OCEANIA,New Zealand,171
2/1/08,mx,Indo-European,Romance,es,ASIA,Philippines,4300
2/1/08,mx,Indo-European,Romance,es,OCEANIA,Papua New Guinea,185
2/1/08,mx,Indo-European,Romance,es,ASIA,North Korea,4340
2/1/08,mx,Indo-European,Romance,es,ASIA,Singapore,7140
2/1/08,mx,Indo-European,Romance,es,ASIA,Thailand,6130
2/1/08,mx,Indo-European,Romance,es,ASIA,Vietnam,7090
2/1/08,mx,Indo-European,Romance,es,ASIA,Taiwan,1820
2/1/08,mx,Indo-European,Romance,es,S_AMERICA,French Guiana,125
2/1/08,mx,Indo-European,Romance,es,AFRICA,South Sudan,726
3/1/08,mx,Indo-European,Romance,es,AFRICA,Angola,2620
3/1/08,mx,Indo-European,Romance,es,AFRICA,Burundi,189
3/1/08,mx,Indo-European,Romance,es,AFRICA,Benin,146
3/1/08,mx,Indo-European,Romance,es,AFRICA,Burkina Faso,230
3/1/08,mx,Indo-European,Romance,es,AFRICA,Botswana,156
3/1/08,mx,Indo-European,Romance,es,AFRICA,Central African Republic,170
3/1/08,mx,Indo-European,Romance,es,AFRICA,Cote d'Ivoire,2300
3/1/08,mx,Indo-European,Romance,es,AFRICA,Cameroon,2010
3/1/08,mx,Indo-European,Romance,es,AFRICA,Republic of the Congo,1239
3/1/08,mx,Indo-European,Romance,es,AFRICA,Eritrea,192
3/1/08,mx,Indo-European,Romance,es,AFRICA,Ethiopia,1780
3/1/08,mx,Indo-European,Romance,es,AFRICA,Gabon,179
3/1/08,mx,Indo-European,Romance,es,AFRICA,Ghana,2040
3/1/08,mx,Indo-European,Romance,es,AFRICA,Guinea,2740
3/1/08,mx,Indo-European,Romance,es,AFRICA,Gambia,212
3/1/08,mx,Indo-European,Romance,es,AFRICA,Guinea-Bissau,178
3/1/08,mx,Indo-European,Romance,es,AFRICA,Kenya,621
3/1/08,mx,Indo-European,Romance,es,AFRICA,Liberia,982
3/1/08,mx,Indo-European,Romance,es,AFRICA,Lesotho,78
3/1/08,mx,Indo-European,Romance,es,AFRICA,Madagascar,856
3/1/08,mx,Indo-European,Romance,es,AFRICA,Mali,1170
3/1/08,mx,Indo-European,Romance,es,AFRICA,Mozambique,1180
3/1/08,mx,Indo-European,Romance,es,AFRICA,Mauritania,1830
3/1/08,mx,Indo-European,Romance,es,AFRICA,Mauritius,22400
3/1/08,mx,Indo-European,Romance,es,AFRICA,Malawi,538
3/1/08,mx,Indo-European,Romance,es,AFRICA,Namibia,829
3/1/08,mx,Indo-European,Romance,es,AFRICA,Niger,934
3/1/08,mx,Indo-European,Romance,es,AFRICA,Nigeria,5710
3/1/08,mx,Indo-European,Romance,es,AFRICA,Rwanda,1550
3/1/08,mx,Indo-European,Romance,es,AFRICA,Sudan,3310
3/1/08,mx,Indo-European,Romance,es,AFRICA,Senegal,1970
3/1/08,mx,Indo-European,Romance,es,AFRICA,Sierra Leone,652
3/1/08,mx,Indo-European,Romance,es,AFRICA,Somalia,3980
3/1/08,mx,Indo-European,Romance,es,AFRICA,Chad,2570
3/1/08,mx,Indo-European,Romance,es,AFRICA,Togo,194
3/1/08,mx,Indo-European,Romance,es,AFRICA,Tanzania,1300
3/1/08,mx,Indo-European,Romance,es,AFRICA,Uganda,1200
3/1/08,mx,Indo-European,Romance,es,AFRICA,South Africa,18800
3/1/08,mx,Indo-European,Romance,es,AFRICA,Democratic Republic of the Congo,1513
3/1/08,mx,Indo-European,Romance,es,AFRICA,Zambia,623
3/1/08,mx,Indo-European,Romance,es,AFRICA,Zimbabwe,1230
3/1/08,mx,Indo-European,Romance,es,ASIA,Afghanistan,16100
3/1/08,mx,Indo-European,Romance,es,ASIA,Bangladesh,1510
3/1/08,mx,Indo-European,Romance,es,ASIA,Bhutan,79
3/1/08,mx,Indo-European,Romance,es,ASIA,India,24600
3/1/08,mx,Indo-European,Romance,es,ASIA,Sri Lanka,1280
3/1/08,mx,Indo-European,Romance,es,ASIA,Nepal,1520
3/1/08,mx,Indo-European,Romance,es,ASIA,Pakistan,9890
3/1/08,mx,Indo-European,Romance,es,N_AMERICA,Canada,27500
3/1/08,mx,Indo-European,Romance,es,N_AMERICA,United States,117200
3/1/08,mx,Indo-European,Romance,es,ASIA,United Arab Emirates,2570
3/1/08,mx,Indo-European,Romance,es,AFRICA,Algeria,4490
3/1/08,mx,Indo-European,Romance,es,AFRICA,Egypt,10300
3/1/08,mx,Indo-European,Romance,es,ASIA,Iran,31600
3/1/08,mx,Indo-European,Romance,es,ASIA,Iraq,24900
3/1/08,mx,Indo-European,Romance,es,ASIA,Israel,28100
3/1/08,mx,Indo-European,Romance,es,ASIA,Jordan,3060
3/1/08,mx,Indo-European,Romance,es,ASIA,Kuwait,2170
3/1/08,mx,Indo-European,Romance,es,ASIA,Lebanon,5540
3/1/08,mx,Indo-European,Romance,es,AFRICA,Libya,3150
3/1/08,mx,Indo-European,Romance,es,AFRICA,Morocco,8260
3/1/08,mx,Indo-European,Romance,es,ASIA,Oman,818
3/1/08,mx,Indo-European,Romance,es,ASIA,Qatar,3530
3/1/08,mx,Indo-European,Romance,es,ASIA,Saudi Arabia,3290
3/1/08,mx,Indo-European,Romance,es,ASIA,Syria,5060
3/1/08,mx,Indo-European,Romance,es,AFRICA,Tunisia,2060
3/1/08,mx,Indo-European,Romance,es,ASIA,West Bank,5190
3/1/08,mx,Indo-European,Romance,es,ASIA,Yemen,1360
3/1/08,mx,Indo-European,Romance,es,S_AMERICA,Argentina,132000
3/1/08,mx,Indo-European,Romance,es,S_AMERICA,Bolivia,51200
3/1/08,mx,Indo-European,Romance,es,S_AMERICA,Brazil,93900
3/1/08,mx,Indo-European,Romance,es,S_AMERICA,Chile,72400
3/1/08,mx,Indo-European,Romance,es,S_AMERICA,Colombia,114000
3/1/08,mx,Indo-European,Romance,es,N_AMERICA,Costa Rica,17700
3/1/08,mx,Indo-European,Romance,es,N_AMERICA,Cuba,40900
3/1/08,mx,Indo-European,Romance,es,N_AMERICA,Dominican Republic,21900
3/1/08,mx,Indo-European,Romance,es,S_AMERICA,Ecuador,67200
3/1/08,mx,Indo-European,Romance,es,N_AMERICA,Guatemala,18800
3/1/08,mx,Indo-European,Romance,es,N_AMERICA,Honduras,18600
3/1/08,mx,Indo-European,Romance,es,N_AMERICA,Haiti,8970
3/1/08,mx,Indo-European,Romance,es,N_AMERICA,Jamaica,5050
3/1/08,mx,Indo-European,Romance,es,N_AMERICA,Mexico,142000
3/1/08,mx,Indo-European,Romance,es,N_AMERICA,Nicaragua,21600
3/1/08,mx,Indo-European,Romance,es,N_AMERICA,Panama,37000
3/1/08,mx,Indo-European,Romance,es,S_AMERICA,Peru,58100
3/1/08,mx,Indo-European,Romance,es,N_AMERICA,Puerto Rico,14000
3/1/08,mx,Indo-European,Romance,es,S_AMERICA,Paraguay,29600
3/1/08,mx,Indo-European,Romance,es,N_AMERICA,El Salvador,46400
3/1/08,mx,Indo-European,Romance,es,S_AMERICA,Uruguay,45100
3/1/08,mx,Indo-European,Romance,es,S_AMERICA,Venezuela,89700
3/1/08,mx,Indo-European,Romance,es,EUROPE,Albania,1190
3/1/08,mx,Indo-European,Romance,es,EUROPE,Armenia,2230
3/1/08,mx,Indo-European,Romance,es,EUROPE,Austria,13000
3/1/08,mx,Indo-European,Romance,es,EUROPE,Azerbaijan,79
3/1/08,mx,Indo-European,Romance,es,EUROPE,Belgium,12400
3/1/08,mx,Indo-European,Romance,es,EUROPE,Bulgaria,3210
3/1/08,mx,Indo-European,Romance,es,EUROPE,Bosnia and Herzegovina,1040
3/1/08,mx,Indo-European,Romance,es,EUROPE,Belarus,2160
3/1/08,mx,Indo-European,Romance,es,EUROPE,Switzerland,22300
3/1/08,mx,Indo-European,Romance,es,EUROPE,Czech Republic,7130
3/1/08,mx,Indo-European,Romance,es,EUROPE,Germany,55600
3/1/08,mx,Indo-European,Romance,es,EUROPE,Denmark,6890
3/1/08,mx,Indo-European,Romance,es,EUROPE,Spain,311000
3/1/08,mx,Indo-European,Romance,es,EUROPE,Estonia,2090
3/1/08,mx,Indo-European,Romance,es,EUROPE,Finland,4720
3/1/08,mx,Indo-European,Romance,es,EUROPE,France,87000
3/1/08,mx,Indo-European,Romance,es,EUROPE,United Kingdom,27900
3/1/08,mx,Indo-European,Romance,es,EUROPE,Georgia,12800
3/1/08,mx,Indo-European,Romance,es,EUROPE,Greece,12500
3/1/08,mx,Indo-European,Romance,es,N_AMERICA,Greenland,516
3/1/08,mx,Indo-European,Romance,es,EUROPE,Croatia,6110
3/1/08,mx,Indo-European,Romance,es,EUROPE,Hungary,4950
3/1/08,mx,Indo-European,Romance,es,EUROPE,Ireland,8910
3/1/08,mx,Indo-European,Romance,es,EUROPE,Italy,54100
3/1/08,mx,Indo-European,Romance,es,ASIA,Kazakhstan,575
3/1/08,mx,Indo-European,Romance,es,ASIA,Kyrgyzstan,112
3/1/08,mx,Indo-European,Romance,es,EUROPE,Lithuania,3200
3/1/08,mx,Indo-European,Romance,es,EUROPE,Macedonia,1120
3/1/08,mx,Indo-European,Romance,es,EUROPE,Netherlands,6710
3/1/08,mx,Indo-European,Romance,es,EUROPE,Norway,7260
3/1/08,mx,Indo-European,Romance,es,EUROPE,Poland,11300
3/1/08,mx,Indo-European,Romance,es,EUROPE,Portugal,23800
3/1/08,mx,Indo-European,Romance,es,EUROPE,Romania,7040
3/1/08,mx,Indo-European,Romance,es,EUROPE,Russia,44400
3/1/08,mx,Indo-European,Romance,es,EUROPE,Serbia,9470
3/1/08,mx,Indo-European,Romance,es,EUROPE,Slovakia,2250
3/1/08,mx,Indo-European,Romance,es,EUROPE,Slovenia,2920
3/1/08,mx,Indo-European,Romance,es,EUROPE,Sweden,11200
3/1/08,mx,Indo-European,Romance,es,ASIA,Tajikistan,166
